run,config,image,length,depth,kind,band
I_coletra_s2,I_coletra,03,9,6.403,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q3
I_coletra_s2,I_coletra,03,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,4,1.414,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,3,3.162,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,12,8.246,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,5,5.385,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,9,4.123,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,12,13.153,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,32,21.024,intact,Q3
I_coletra_s2,I_coletra,03,12,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,22,10.44,intact,Q2
I_coletra_s2,I_coletra,03,1,1.0,intact,Q2
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,2,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q2
I_coletra_s2,I_coletra,03,11,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,4,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,22,14.56,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q2
I_coletra_s2,I_coletra,03,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,14,5.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,03,20,18.028,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,41,20.1,severs,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,4,1.0,intact,Q2
I_coletra_s2,I_coletra,03,7,4.243,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,14,14.866,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,03,6,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,5,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,23,13.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,47,16.553,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,42,18.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,30,27.295,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,4.123,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,25,26.401,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,26,9.055,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,6,5.099,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,30,18.028,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,2.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,15,6.325,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,29,9.434,intact,Q2
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,14,8.602,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,17,18.028,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,6,5.385,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,3.606,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,5,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,40,26.249,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,15,10.63,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,15,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,8,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,9,4.243,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,29,9.899,severs,Q3
I_coletra_s2,I_coletra,04,10,10.817,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,9,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,3,2.828,intact,Q2
I_coletra_s2,I_coletra,04,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,33,15.62,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,34,12.042,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,57,19.647,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,20,13.038,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,6,3.0,intact,Q2
I_coletra_s2,I_coletra,04,71,14.213,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,13,7.211,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,7,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,10,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,24,11.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,15,8.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,10,9.434,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,8,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,35,20.125,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,6,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,42,20.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,33,14.318,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,6,1.414,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,17,12.53,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,20,18.028,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,45,21.401,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,5,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.0,intact,Q2
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,49,44.721,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,4.123,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,176,19.799,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,4.243,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,13,6.0,intact,Q2
I_coletra_s2,I_coletra,04,9,4.123,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,3,1.414,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,21,5.657,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,15,8.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.414,intact,Q2
I_coletra_s2,I_coletra,04,14,10.817,intact,Q2
I_coletra_s2,I_coletra,04,2,1.0,intact,Q2
I_coletra_s2,I_coletra,04,8,3.606,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,9,3.606,severs,Q2
I_coletra_s2,I_coletra,04,19,11.402,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,23,14.036,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,19,19.0,intact,Q3
I_coletra_s2,I_coletra,04,2,1.414,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,5,5.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q3
I_coletra_s2,I_coletra,04,11,10.77,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,270,55.902,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,12,10.296,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,39,15.232,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,32,24.042,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,23,15.232,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,41,20.591,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,14,7.81,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,15,14.318,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,1,1.0,intact,Q2
I_coletra_s2,I_coletra,04,4,2.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,31,28.653,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,84,19.698,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q2
I_coletra_s2,I_coletra,04,3,2.236,severs,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.414,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,7,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,17,16.279,intact,Q2
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,17,16.763,intact,Q2
I_coletra_s2,I_coletra,04,10,5.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,61,17.029,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,10,10.44,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,31,29.069,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,8,9.22,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,04,4,5.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,2.828,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,3.162,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,16,15.232,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,12,13.416,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,4,4.123,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q2
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,28,15.652,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,12,12.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,14,14.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,13.892,absent,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,10,9.434,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,41,36.892,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,14,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,11,10.44,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,3.162,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,19,17.464,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,79,34.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,16,13.928,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,44,24.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q2
I_coletra_s2,I_coletra,05,23,8.544,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,33,15.652,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,13,13.454,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,42,14.56,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.414,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,6,6.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,10,10.198,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,2.236,severs,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,39,9.22,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,33,23.854,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,8,3.0,intact,Q2
I_coletra_s2,I_coletra,05,5,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q4_clearest
I_coletra_s2,I_coletra,05,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,16,7.211,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q2
I_coletra_s2,I_coletra,05,41,31.305,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,60,21.633,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,51,15.811,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,7,3.606,severs,Q1_dimmest
I_coletra_s2,I_coletra,05,28,19.416,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,13,3.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,4,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,13,6.708,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q2
I_coletra_s2,I_coletra,05,16,8.246,severs,Q1_dimmest
I_coletra_s2,I_coletra,05,14,2.828,severs,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q2
I_coletra_s2,I_coletra,05,6,3.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,05,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,5,5.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,1.0,intact,Q2
I_coletra_s2,I_coletra,05,3,1.0,intact,Q2
I_coletra_s2,I_coletra,05,6,6.708,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,1.414,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,101,36.401,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,7,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,19,16.401,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,14,8.544,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,3,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,13,5.099,severs,Q1_dimmest
I_coletra_s2,I_coletra,05,4,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,26,21.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.0,severs,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,25,10.05,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,19,8.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,9,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,30,19.416,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,39,15.62,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,2.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,2,1.414,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,42,15.133,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,42,19.235,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,1,1.0,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,8,2.236,intact,Q1_dimmest
I_coletra_s2,I_coletra,05,8,1.0,intact,Q1_dimmest
